STATION,STATION_NAME,DATE,HPCP
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670809 15:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670809 16:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670809 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670809 18:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670809 19:00,0.04
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670809 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670809 23:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670810 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670810 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670810 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670810 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670810 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670810 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670811 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670811 15:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670811 16:00,0.08
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670811 17:00,0.07
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670811 18:00,0.09
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670811 19:00,0.13
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670811 20:00,0.11
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670811 21:00,0.15
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670811 22:00,0.09
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670811 23:00,0.06
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 00:00,0.07
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 01:00,0.12
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 02:00,0.12
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 03:00,0.10
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 04:00,0.07
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 05:00,0.16
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 06:00,0.15
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 07:00,0.19
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 08:00,0.19
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 09:00,0.29
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 10:00,0.24
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 11:00,0.24
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 12:00,0.18
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 13:00,0.14
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 14:00,0.11
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 15:00,0.17
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 16:00,0.14
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 17:00,0.10
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 18:00,0.10
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 19:00,0.13
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 20:00,0.11
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 21:00,0.10
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 22:00,0.06
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670812 23:00,0.16
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 00:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 01:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 02:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 03:00,0.06
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 04:00,0.10
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 05:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 06:00,0.06
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 07:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 08:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 09:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 10:00,0.04
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 13:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 15:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 16:00,0.04
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 21:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 22:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670813 23:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 00:00,0.04
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 03:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 04:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 05:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 06:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 07:00,0.10
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 08:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 09:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 13:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 15:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 16:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 17:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 20:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 21:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670814 22:00,0.04
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670815 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670815 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670815 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670815 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670815 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670815 08:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670815 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670822 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670824 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670826 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670901 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670904 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670910 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670910 20:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670910 21:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670910 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670911 00:00,0.04
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670911 02:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670911 03:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670911 04:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670911 05:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670911 07:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19670911 08:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671001 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671002 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671002 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671002 22:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671003 03:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671003 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671003 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671022 03:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671022 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671022 05:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671022 06:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671022 07:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671022 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671022 21:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671022 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671023 03:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671023 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671024 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671024 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671025 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671025 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671025 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671025 03:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671025 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671025 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671027 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671027 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671027 21:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671028 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671028 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671101 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671104 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671104 14:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671104 15:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671104 16:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671104 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671105 16:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671107 07:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671111 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671111 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671112 01:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671112 02:00,0.06
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671112 03:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671112 04:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671112 05:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671112 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671112 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671113 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671113 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671113 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671113 22:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671114 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671114 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671114 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671117 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671118 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671118 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671118 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671118 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671118 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671119 02:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671119 03:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671119 04:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671119 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671119 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671119 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671119 10:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671119 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671119 12:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671119 13:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671119 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671119 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671121 03:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671121 04:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671121 05:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671121 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671121 12:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671122 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671122 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671122 22:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671122 23:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671123 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671123 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671123 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671123 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671123 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671123 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671123 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671124 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671128 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671128 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671128 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671129 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671201 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671202 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671202 12:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671203 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671203 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671203 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671209 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671210 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671210 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671213 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671214 23:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671215 00:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671215 01:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671215 02:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671215 03:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671215 04:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671215 05:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671215 06:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671215 07:00,0.04
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671215 08:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671215 09:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671215 10:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671215 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671216 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671216 08:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671216 10:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671216 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671216 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671217 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671217 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671217 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671217 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671217 12:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671218 15:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671218 16:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671218 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671218 18:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671218 19:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671218 20:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671218 22:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671219 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671219 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671219 06:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671219 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671219 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671219 09:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671220 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671220 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671221 00:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671221 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671227 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671227 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671227 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671227 18:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671227 19:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671227 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671227 21:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671227 22:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 07:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 08:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 09:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 11:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 12:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 13:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 16:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 18:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 19:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 20:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 21:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 22:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671229 23:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671230 00:00,0.05
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671230 01:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671230 02:00,0.03
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671230 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671231 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671231 05:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671231 06:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671231 08:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671231 13:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671231 14:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19671231 15:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680101 01:00,0.00
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680102 14:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680102 16:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680102 18:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680102 20:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680105 00:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680105 01:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680105 02:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680105 04:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680105 06:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680106 17:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680120 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680125 07:00,0.01
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680125 11:00,0.02
COOP:502968,FAIRBANKS INTERNATIONAL AIRPORT AK US,19680125 12:00,0.01
