Time,precip_mm_ERA5_12km,BARROW AIRPORT,month
1980-03-10,0.052,0.000,Mar
1980-03-11,0.068,0.000,Mar
1980-03-12,0.286,0.254,Mar
1980-03-13,0.415,0.254,Mar
1980-03-14,0.420,0.254,Mar
1980-03-15,1.067,0.254,Mar
1980-03-16,0.877,0.254,Mar
1980-03-17,1.179,0.000,Mar
1980-03-18,0.287,0.000,Mar
1980-03-19,0.043,0.000,Mar
1980-03-20,0.023,0.000,Mar
1980-03-21,0.622,0.254,Mar
1980-03-22,2.564,0.508,Mar
1980-03-23,0.165,0.254,Mar
1980-03-24,0.158,0.254,Mar
1980-03-25,0.073,0.000,Mar
1980-03-26,0.166,0.000,Mar
1980-03-27,0.181,0.254,Mar
1980-03-28,0.081,0.254,Mar
1980-03-29,0.085,0.000,Mar
1980-03-30,0.084,0.000,Mar
1980-03-31,0.092,0.000,Mar
1980-04-01,0.202,0.254,Apr
1980-04-02,3.299,0.762,Apr
1980-04-03,0.046,0.000,Apr
1980-04-04,0.013,0.000,Apr
1980-04-05,0.010,0.254,Apr
1980-04-06,0.046,0.000,Apr
1980-04-07,0.100,0.000,Apr
1980-04-08,0.055,0.000,Apr
1980-04-09,0.021,0.000,Apr
1980-04-10,0.056,0.000,Apr
1980-04-11,0.027,0.000,Apr
1980-04-12,0.025,0.000,Apr
1980-04-13,0.860,0.254,Apr
1980-04-14,0.455,0.254,Apr
1980-04-15,0.106,0.254,Apr
1980-04-16,0.165,0.254,Apr
1980-04-17,0.122,0.254,Apr
1980-04-18,0.009,0.254,Apr
1980-04-19,0.028,0.000,Apr
1980-04-20,0.009,0.000,Apr
1980-04-21,0.062,0.000,Apr
1980-04-22,0.036,0.000,Apr
1980-04-23,0.014,0.000,Apr
1980-04-24,0.000,0.000,Apr
1980-04-25,0.174,0.254,Apr
1980-04-26,2.172,0.254,Apr
1980-04-27,0.950,0.508,Apr
1980-04-28,0.060,0.254,Apr
1980-04-29,0.108,0.000,Apr
1980-04-30,0.019,0.000,Apr
1980-05-01,0.044,0.000,May
1980-05-02,0.104,0.000,May
1980-05-03,0.278,0.254,May
1980-05-04,0.183,0.254,May
1980-05-05,0.004,0.000,May
1980-05-06,0.000,0.000,May
1980-05-07,0.012,0.000,May
1980-05-08,0.000,0.000,May
1980-05-09,0.046,0.000,May
1980-05-10,0.440,0.254,May
1980-05-11,0.585,0.000,May
1980-05-12,0.011,0.000,May
1980-05-13,0.077,0.000,May
1980-05-14,0.038,0.000,May
1980-05-15,0.052,0.254,May
1980-05-16,0.090,0.254,May
1980-05-17,0.042,0.000,May
1980-05-18,0.029,0.000,May
1980-05-19,0.029,0.254,May
1980-05-20,0.002,0.254,May
1980-05-21,0.037,0.254,May
1980-05-22,0.210,0.254,May
1980-05-23,0.113,0.000,May
1980-05-24,0.313,0.254,May
1980-05-25,0.605,0.254,May
1980-05-26,0.384,0.254,May
1980-05-27,0.222,0.254,May
1980-05-28,0.143,0.254,May
1980-05-29,0.000,0.000,May
1980-05-30,0.045,0.254,May
1980-05-31,0.142,0.254,May
1980-06-01,0.016,0.254,Jun
1980-06-02,0.054,0.254,Jun
1980-06-03,0.000,0.254,Jun
1980-06-04,1.298,0.254,Jun
1980-06-05,11.292,12.192,Jun
1980-06-06,0.203,0.000,Jun
1980-06-07,0.281,0.254,Jun
1980-06-08,0.281,0.000,Jun
1980-06-09,0.044,0.000,Jun
1980-06-10,0.358,0.254,Jun
1980-06-11,5.605,0.508,Jun
1980-06-12,0.905,0.508,Jun
1980-06-13,0.417,0.254,Jun
1980-06-14,0.420,0.000,Jun
1980-06-15,0.134,0.000,Jun
1980-06-16,0.225,0.000,Jun
1980-06-17,0.287,0.000,Jun
1980-06-18,0.504,0.000,Jun
1980-06-19,0.509,0.254,Jun
1980-06-20,0.566,0.508,Jun
1980-06-21,0.907,0.254,Jun
1980-06-22,0.424,0.000,Jun
1980-06-23,0.495,0.254,Jun
1980-06-24,0.514,0.000,Jun
1980-06-25,0.636,0.000,Jun
1980-06-26,0.546,0.000,Jun
1980-06-27,1.377,0.000,Jun
1980-06-28,0.402,0.254,Jun
1980-06-29,0.393,0.000,Jun
1980-06-30,0.442,0.000,Jun
1980-07-01,0.451,0.000,Jul
1980-07-02,0.775,1.524,Jul
1980-07-03,0.380,0.254,Jul
1980-07-04,0.887,0.508,Jul
1980-07-05,0.487,0.000,Jul
1980-07-06,0.608,0.000,Jul
1980-07-07,0.330,0.000,Jul
1980-07-08,0.555,0.254,Jul
1980-07-09,0.581,0.254,Jul
1980-07-10,0.469,0.254,Jul
1980-07-11,0.390,0.000,Jul
1980-07-12,5.953,9.906,Jul
1980-07-13,2.237,1.778,Jul
1980-07-14,0.616,2.286,Jul
1980-07-15,0.541,0.000,Jul
1980-07-16,0.493,0.000,Jul
1980-07-17,0.300,0.000,Jul
1980-07-18,0.254,0.000,Jul
1980-07-19,0.214,0.000,Jul
1980-07-20,0.087,0.254,Jul
1980-07-21,0.060,0.254,Jul
1980-07-22,0.163,0.254,Jul
1980-07-23,0.166,0.000,Jul
1980-07-24,8.885,2.540,Jul
1980-07-25,0.649,0.254,Jul
1980-07-26,0.062,0.000,Jul
1980-07-27,0.039,0.254,Jul
1980-07-28,0.045,0.762,Jul
1980-07-29,0.015,0.254,Jul
1980-07-30,0.022,0.254,Jul
1980-07-31,0.108,0.000,Jul
1980-08-01,0.223,0.254,Aug
1980-08-02,0.159,0.254,Aug
1980-08-03,2.919,4.826,Aug
1980-08-04,0.275,0.254,Aug
1980-08-05,0.368,0.000,Aug
1980-08-06,0.631,0.762,Aug
1980-08-07,0.348,0.762,Aug
1980-08-08,0.289,1.778,Aug
1980-08-09,8.467,5.334,Aug
1980-08-10,0.592,0.000,Aug
1980-08-11,0.365,0.254,Aug
1980-08-12,0.206,0.000,Aug
1980-08-13,0.097,0.254,Aug
1980-08-14,0.374,0.254,Aug
1980-08-15,0.063,0.254,Aug
1980-08-16,0.074,0.254,Aug
1980-08-17,0.000,0.254,Aug
1980-08-18,0.085,0.254,Aug
1980-08-19,0.018,0.254,Aug
1980-08-20,0.139,0.254,Aug
1980-08-21,0.650,2.794,Aug
1980-08-22,2.792,1.778,Aug
1980-08-23,3.263,0.508,Aug
1980-08-24,0.680,0.254,Aug
1980-08-25,0.984,0.508,Aug
1980-08-26,2.185,6.096,Aug
1980-08-27,2.157,1.270,Aug
1980-08-28,0.114,0.508,Aug
1980-08-29,1.367,0.508,Aug
1980-08-30,13.553,8.382,Aug
1980-08-31,2.241,0.254,Aug
1980-09-01,0.442,0.762,Sep
1980-09-02,0.517,3.302,Sep
1980-09-03,3.534,4.572,Sep
1980-09-04,0.378,0.254,Sep
1980-09-05,0.032,0.254,Sep
1980-09-06,3.273,0.254,Sep
1980-09-07,0.111,0.254,Sep
1980-09-08,0.819,0.000,Sep
1980-09-09,0.886,1.016,Sep
1980-09-10,0.113,0.254,Sep
1980-09-11,0.181,0.254,Sep
1980-09-12,0.897,0.254,Sep
1980-09-13,0.061,0.254,Sep
1980-09-14,0.212,0.254,Sep
1980-09-15,0.189,0.254,Sep
1980-09-16,0.052,0.254,Sep
1980-09-17,4.287,4.826,Sep
1980-09-18,0.987,0.254,Sep
1980-09-19,0.127,0.254,Sep
1980-09-20,0.058,0.254,Sep
1980-09-21,0.027,0.000,Sep
1980-09-22,0.013,0.254,Sep
1980-09-23,0.099,0.254,Sep
1980-09-24,0.049,0.254,Sep
1980-09-25,0.050,0.254,Sep
1980-09-26,0.176,0.762,Sep
1980-09-27,0.139,1.270,Sep
1980-09-28,0.109,0.254,Sep
1980-09-29,0.182,0.254,Sep
1980-09-30,0.017,0.000,Sep
1980-10-01,0.012,0.000,Oct
1980-10-02,0.061,0.000,Oct
1980-10-03,0.300,0.254,Oct
1980-10-04,0.204,0.000,Oct
1980-10-05,2.001,2.540,Oct
1980-10-06,0.045,0.254,Oct
1980-10-07,3.097,1.270,Oct
1980-10-08,8.222,1.270,Oct
1980-10-09,0.254,0.000,Oct
1980-10-10,0.448,0.254,Oct
1980-10-11,1.457,0.508,Oct
1980-10-12,0.010,0.000,Oct
1980-10-13,0.135,0.254,Oct
1980-10-14,0.015,0.000,Oct
1980-10-15,1.705,0.254,Oct
1980-10-16,2.193,1.270,Oct
1980-10-17,0.116,0.000,Oct
1980-10-18,0.129,0.254,Oct
1980-10-19,3.514,0.762,Oct
1980-10-20,0.051,0.254,Oct
1980-10-21,0.012,0.000,Oct
1980-10-22,0.000,0.000,Oct
1980-10-23,0.000,0.000,Oct
1980-10-24,0.002,0.000,Oct
1980-10-25,0.099,0.254,Oct
1980-10-26,1.282,0.254,Oct
1980-10-27,1.472,0.254,Oct
1980-10-28,0.210,0.254,Oct
1980-10-29,0.053,0.254,Oct
1980-10-30,0.133,0.508,Oct
1980-10-31,0.325,0.254,Oct
1980-11-01,0.463,1.016,Nov
1980-11-02,0.090,0.000,Nov
1980-11-03,0.163,0.254,Nov
1980-11-04,0.195,0.254,Nov
1980-11-05,0.278,0.254,Nov
1980-11-06,0.052,0.000,Nov
1980-11-07,1.926,0.508,Nov
1980-11-08,5.516,1.016,Nov
1980-11-09,0.032,0.254,Nov
1980-11-10,0.042,0.000,Nov
1980-11-11,0.391,0.254,Nov
1980-11-12,0.163,0.254,Nov
1980-11-13,0.104,0.000,Nov
1980-11-14,0.018,0.000,Nov
1980-11-15,0.039,0.000,Nov
1980-11-16,0.205,0.000,Nov
1980-11-17,0.091,0.000,Nov
1980-11-18,0.115,0.000,Nov
1980-11-19,0.012,0.000,Nov
1980-11-20,0.008,0.000,Nov
1980-11-21,0.015,0.000,Nov
1980-11-22,0.074,0.000,Nov
1980-11-23,0.116,0.000,Nov
1980-11-24,0.071,0.000,Nov
1980-11-25,0.087,0.254,Nov
1980-11-26,0.188,0.254,Nov
1980-11-27,0.536,0.000,Nov
1980-11-28,0.152,0.254,Nov
1980-11-29,0.300,0.254,Nov
1980-11-30,0.565,0.254,Nov
1980-12-01,0.236,0.000,Dec
1980-12-02,0.663,0.254,Dec
1980-12-03,0.151,0.254,Dec
1980-12-04,0.254,0.254,Dec
1980-12-05,0.376,0.000,Dec
1980-12-06,0.266,0.000,Dec
1980-12-07,0.042,0.000,Dec
1980-12-08,0.272,0.254,Dec
1980-12-09,0.068,0.000,Dec
1980-12-10,0.053,0.000,Dec
1980-12-11,0.134,0.000,Dec
1980-12-12,0.489,0.000,Dec
1980-12-13,0.296,0.000,Dec
1980-12-14,3.457,0.254,Dec
1980-12-15,1.736,0.762,Dec
1980-12-16,0.048,0.000,Dec
1980-12-17,0.035,0.000,Dec
1980-12-18,0.012,0.000,Dec
1980-12-19,0.008,0.000,Dec
1980-12-20,0.004,0.000,Dec
1980-12-21,0.001,0.000,Dec
1980-12-22,0.033,0.000,Dec
1980-12-23,0.025,0.000,Dec
1980-12-24,0.035,0.000,Dec
1980-12-25,1.143,0.254,Dec
1980-12-26,0.138,0.254,Dec
1980-12-27,0.244,0.000,Dec
1980-12-28,0.822,0.508,Dec
1980-12-29,0.233,0.000,Dec
1980-12-30,0.142,0.000,Dec
1980-12-31,0.152,0.254,Dec
1981-01-01,2.177,0.508,Jan
1981-01-02,0.506,0.508,Jan
1981-01-03,0.884,0.762,Jan
1981-01-04,0.051,0.254,Jan
1981-01-05,0.074,0.000,Jan
1981-01-06,0.040,0.000,Jan
1981-01-07,0.000,0.000,Jan
1981-01-08,0.080,0.254,Jan
1981-01-09,0.497,0.254,Jan
1981-01-10,0.276,0.000,Jan
1981-01-11,0.461,0.254,Jan
1981-01-12,1.966,0.254,Jan
1981-01-13,1.008,0.254,Jan
1981-01-14,0.152,0.254,Jan
1981-01-15,2.194,0.254,Jan
1981-01-16,3.760,0.254,Jan
1981-01-17,0.078,0.254,Jan
1981-01-18,0.177,0.508,Jan
1981-01-19,0.133,0.508,Jan
1981-01-20,0.046,0.254,Jan
1981-01-21,0.133,0.254,Jan
1981-01-22,0.114,0.254,Jan
1981-01-23,0.057,0.000,Jan
1981-01-24,1.706,0.508,Jan
1981-01-25,2.402,0.254,Jan
1981-01-26,0.467,0.254,Jan
1981-01-27,1.216,0.254,Jan
1981-01-28,0.642,0.762,Jan
1981-01-29,0.464,0.254,Jan
1981-01-30,0.079,0.000,Jan
1981-01-31,0.115,0.000,Jan
1981-02-01,0.002,0.000,Feb
1981-02-02,1.266,0.762,Feb
1981-02-03,0.494,0.508,Feb
1981-02-04,0.679,0.000,Feb
1981-02-05,0.181,0.000,Feb
1981-02-06,0.033,0.000,Feb
1981-02-07,0.050,0.000,Feb
1981-02-08,0.014,0.000,Feb
1981-02-09,0.066,0.000,Feb
1981-02-10,0.042,0.000,Feb
1981-02-11,0.002,0.000,Feb
1981-02-12,0.068,0.000,Feb
1981-02-13,0.406,0.254,Feb
1981-02-14,0.590,0.254,Feb
1981-02-15,0.127,0.000,Feb
1981-02-16,0.913,0.254,Feb
1981-02-17,0.379,0.254,Feb
1981-02-18,0.149,0.000,Feb
1981-02-19,0.044,0.000,Feb
1981-02-20,0.041,0.000,Feb
1981-02-21,0.032,0.000,Feb
1981-02-22,0.044,0.000,Feb
1981-02-23,0.319,0.254,Feb
1981-02-24,0.623,0.254,Feb
1981-02-25,0.262,0.000,Feb
1981-02-26,0.190,0.254,Feb
1981-02-27,0.138,0.254,Feb
1981-02-28,0.045,0.254,Feb
1981-03-01,0.015,0.000,Mar
1981-03-02,0.069,0.000,Mar
1981-03-03,0.110,0.000,Mar
1981-03-04,0.087,0.000,Mar
1981-03-05,0.107,0.000,Mar
1981-03-06,0.813,0.000,Mar
1981-03-07,0.330,0.254,Mar
1981-03-08,0.079,0.254,Mar
1981-03-09,0.386,0.254,Mar
1981-03-10,0.214,0.254,Mar
1981-03-11,0.031,0.000,Mar
1981-03-12,3.504,0.254,Mar
1981-03-13,0.020,0.254,Mar
1981-03-14,0.016,0.000,Mar
1981-03-15,0.115,0.000,Mar
1981-03-16,0.040,0.254,Mar
1981-03-17,0.090,0.000,Mar
1981-03-18,0.150,0.000,Mar
1981-03-19,0.257,0.000,Mar
1981-03-20,3.253,0.254,Mar
1981-03-21,0.001,0.000,Mar
1981-03-22,0.003,0.000,Mar
1981-03-23,0.009,0.000,Mar
1981-03-24,0.041,0.000,Mar
1981-03-25,0.020,0.000,Mar
1981-03-26,0.033,0.000,Mar
1981-03-27,0.019,0.000,Mar
1981-03-28,0.013,0.000,Mar
1981-03-29,0.008,0.000,Mar
1981-03-30,0.038,0.000,Mar
1981-03-31,0.030,0.254,Mar
1981-04-01,0.014,0.000,Apr
1981-04-02,0.017,0.000,Apr
1981-04-03,0.000,0.000,Apr
1981-04-04,0.658,0.254,Apr
1981-04-05,0.044,0.000,Apr
1981-04-06,1.367,0.762,Apr
1981-04-07,1.029,0.254,Apr
1981-04-08,0.309,0.254,Apr
1981-04-09,0.057,0.000,Apr
1981-04-10,0.002,0.000,Apr
1981-04-11,0.002,0.000,Apr
1981-04-12,0.005,0.000,Apr
1981-04-13,0.004,0.000,Apr
1981-04-14,0.003,0.000,Apr
1981-04-15,0.051,0.000,Apr
1981-04-16,0.045,0.000,Apr
1981-04-17,0.036,0.000,Apr
1981-04-18,0.001,0.000,Apr
1981-04-19,0.007,0.254,Apr
1981-04-20,0.314,0.254,Apr
1981-04-21,0.472,0.254,Apr
1981-04-22,0.047,0.254,Apr
1981-04-23,0.548,0.254,Apr
1981-04-24,0.591,0.254,Apr
1981-04-25,0.416,0.000,Apr
1981-04-26,1.193,1.016,Apr
1981-04-27,0.015,0.508,Apr
1981-04-28,2.109,0.508,Apr
1981-04-29,0.482,0.508,Apr
1981-04-30,3.202,0.254,Apr
1981-05-01,1.935,0.254,May
1981-05-02,0.050,0.254,May
1981-05-03,0.085,0.000,May
1981-05-04,0.219,0.000,May
1981-05-05,0.022,0.000,May
1981-05-06,1.638,0.254,May
1981-05-07,0.067,0.000,May
1981-05-08,0.060,0.254,May
1981-05-09,0.212,0.254,May
1981-05-10,0.341,0.254,May
1981-05-11,0.094,0.254,May
1981-05-12,0.005,0.000,May
1981-05-13,0.054,0.000,May
1981-05-14,0.307,0.254,May
1981-05-15,0.035,0.762,May
1981-05-16,0.000,0.000,May
1981-05-17,0.000,0.000,May
1981-05-18,0.129,0.254,May
1981-05-19,0.000,0.000,May
1981-05-20,0.000,0.254,May
1981-05-21,3.650,0.000,May
1981-05-22,0.248,0.000,May
1981-05-23,0.291,0.000,May
1981-05-24,0.133,0.254,May
1981-05-25,0.033,0.254,May
1981-05-26,0.019,0.254,May
1981-05-27,0.262,0.254,May
1981-05-28,0.060,0.254,May
1981-05-29,0.016,0.254,May
1981-05-30,0.000,0.254,May
1981-05-31,0.000,0.254,May
1981-06-01,0.001,0.254,Jun
1981-06-02,0.000,0.254,Jun
1981-06-03,0.006,0.254,Jun
1981-06-04,0.167,0.254,Jun
1981-06-05,0.198,0.254,Jun
1981-06-06,1.783,0.254,Jun
1981-06-07,5.387,8.128,Jun
1981-06-08,0.611,0.254,Jun
1981-06-09,0.148,0.000,Jun
1981-06-10,0.521,0.254,Jun
1981-06-11,0.497,0.000,Jun
1981-06-12,0.794,0.254,Jun
1981-06-13,1.678,0.254,Jun
1981-06-14,0.715,0.000,Jun
1981-06-15,0.508,0.000,Jun
1981-06-16,0.550,0.000,Jun
1981-06-17,0.454,0.000,Jun
1981-06-18,0.051,0.000,Jun
1981-06-19,0.181,0.000,Jun
1981-06-20,0.133,0.000,Jun
1981-06-21,0.219,0.000,Jun
1981-06-22,0.290,0.000,Jun
1981-06-23,0.269,0.000,Jun
1981-06-24,0.741,0.254,Jun
1981-06-25,2.946,2.032,Jun
1981-06-26,2.612,1.524,Jun
1981-06-27,0.190,0.254,Jun
1981-06-28,0.443,0.254,Jun
1981-06-29,0.415,0.254,Jun
1981-06-30,0.339,0.254,Jun
1981-07-01,0.148,0.000,Jul
1981-07-02,0.227,0.000,Jul
1981-07-03,2.976,1.016,Jul
1981-07-04,5.146,7.112,Jul
1981-07-05,0.621,0.254,Jul
1981-07-06,5.739,6.604,Jul
1981-07-07,3.624,4.064,Jul
1981-07-08,1.771,0.254,Jul
1981-07-09,7.421,6.350,Jul
1981-07-10,4.575,0.508,Jul
1981-07-11,0.146,0.000,Jul
1981-07-12,1.816,0.254,Jul
1981-07-13,7.806,10.414,Jul
1981-07-14,1.304,0.254,Jul
1981-07-15,0.499,0.000,Jul
1981-07-16,0.752,0.254,Jul
1981-07-17,4.279,3.556,Jul
1981-07-18,0.735,1.016,Jul
1981-07-19,0.337,0.000,Jul
1981-07-20,0.179,0.000,Jul
1981-07-21,0.162,0.000,Jul
1981-07-22,0.282,0.000,Jul
1981-07-23,0.385,0.000,Jul
1981-07-24,0.043,0.000,Jul
1981-07-25,0.266,0.000,Jul
1981-07-26,5.517,0.000,Jul
1981-07-27,4.384,2.540,Jul
1981-07-28,0.337,0.254,Jul
1981-07-29,5.219,0.254,Jul
1981-07-30,1.565,0.508,Jul
1981-07-31,0.120,0.508,Jul
1981-08-01,0.199,0.254,Aug
1981-08-02,0.184,0.254,Aug
1981-08-03,0.065,0.000,Aug
1981-08-04,0.078,0.000,Aug
1981-08-05,0.195,0.000,Aug
1981-08-06,0.110,0.000,Aug
1981-08-07,0.036,0.254,Aug
1981-08-08,0.810,0.000,Aug
1981-08-09,0.769,0.000,Aug
1981-08-10,2.434,2.286,Aug
1981-08-11,4.472,1.016,Aug
1981-08-12,9.451,5.334,Aug
1981-08-13,6.544,0.254,Aug
1981-08-14,0.106,3.048,Aug
1981-08-15,0.206,0.254,Aug
1981-08-16,0.188,0.254,Aug
1981-08-17,1.525,1.016,Aug
1981-08-18,2.564,0.508,Aug
1981-08-19,0.571,0.254,Aug
1981-08-20,0.058,0.254,Aug
1981-08-21,0.000,0.254,Aug
1981-08-22,0.691,0.254,Aug
1981-08-23,1.179,0.254,Aug
1981-08-24,0.094,0.000,Aug
1981-08-25,0.159,0.254,Aug
1981-08-26,0.030,0.254,Aug
1981-08-27,0.001,0.254,Aug
1981-08-28,0.003,0.254,Aug
1981-08-29,0.012,0.254,Aug
1981-08-30,0.001,0.254,Aug
1981-08-31,0.001,0.254,Aug
1981-09-01,0.027,0.254,Sep
1981-09-02,0.105,0.254,Sep
1981-09-03,0.034,0.762,Sep
1981-09-04,0.045,0.762,Sep
1981-09-05,0.005,0.508,Sep
1981-09-06,0.004,0.254,Sep
1981-09-07,0.074,0.254,Sep
1981-09-08,0.127,0.254,Sep
1981-09-09,3.713,0.762,Sep
1981-09-10,0.326,0.762,Sep
1981-09-11,0.104,1.270,Sep
1981-09-12,0.262,0.762,Sep
1981-09-13,0.024,0.254,Sep
1981-09-14,0.081,0.000,Sep
1981-09-15,0.242,0.254,Sep
1981-09-16,1.963,2.032,Sep
1981-09-17,0.335,0.254,Sep
1981-09-18,0.066,0.254,Sep
1981-09-19,0.215,0.762,Sep
1981-09-20,0.348,0.000,Sep
1981-09-21,0.258,0.254,Sep
1981-09-22,0.803,0.254,Sep
1981-09-23,0.410,1.270,Sep
1981-09-24,0.186,0.254,Sep
1981-09-25,0.439,0.254,Sep
1981-09-26,0.076,1.016,Sep
1981-09-27,0.171,0.762,Sep
1981-09-28,0.191,0.762,Sep
1981-09-29,0.263,0.254,Sep
1981-09-30,0.014,0.254,Sep
1981-10-01,0.132,0.000,Oct
1981-10-02,0.057,0.254,Oct
1981-10-03,1.171,0.508,Oct
1981-10-04,0.539,0.254,Oct
1981-10-05,1.246,0.254,Oct
1981-10-06,0.389,0.254,Oct
1981-10-07,0.064,0.254,Oct
1981-10-08,0.104,0.254,Oct
1981-10-09,1.585,0.254,Oct
1981-10-10,0.196,0.254,Oct
1981-10-11,0.046,1.524,Oct
1981-10-12,0.024,0.000,Oct
1981-10-13,0.622,0.254,Oct
1981-10-14,2.477,2.286,Oct
1981-10-15,1.046,1.270,Oct
1981-10-16,0.727,0.254,Oct
1981-10-17,0.041,0.254,Oct
1981-10-18,0.017,0.254,Oct
1981-10-19,0.140,0.508,Oct
1981-10-20,0.069,0.254,Oct
1981-10-21,0.003,0.254,Oct
1981-10-22,1.140,0.254,Oct
1981-10-23,0.027,0.254,Oct
1981-10-24,0.034,0.254,Oct
1981-10-25,0.885,0.000,Oct
1981-10-26,0.286,0.000,Oct
1981-10-27,1.715,0.000,Oct
1981-10-28,0.319,0.000,Oct
1981-10-29,0.101,0.254,Oct
1981-10-30,0.116,0.254,Oct
1981-10-31,0.260,0.508,Oct
1981-11-01,0.001,0.254,Nov
1981-11-02,0.005,0.000,Nov
1981-11-03,0.881,0.254,Nov
1981-11-04,2.066,0.254,Nov
1981-11-05,0.499,0.254,Nov
1981-11-06,0.230,0.254,Nov
1981-11-07,0.074,0.000,Nov
1981-11-08,0.043,0.000,Nov
1981-11-09,0.004,0.000,Nov
1981-11-10,0.007,0.000,Nov
1981-11-11,0.976,0.000,Nov
1981-11-12,0.700,0.254,Nov
1981-11-13,0.018,0.000,Nov
1981-11-14,0.032,0.254,Nov
1981-11-15,0.415,0.254,Nov
1981-11-16,0.270,0.254,Nov
1981-11-17,0.885,0.254,Nov
1981-11-18,0.006,0.000,Nov
1981-11-19,0.040,0.254,Nov
1981-11-20,0.031,0.000,Nov
1981-11-21,0.018,0.000,Nov
1981-11-22,0.159,0.254,Nov
1981-11-23,0.058,0.000,Nov
1981-11-24,0.088,0.254,Nov
1981-11-25,0.084,0.000,Nov
1981-11-26,0.064,0.000,Nov
1981-11-27,0.034,0.000,Nov
1981-11-28,0.882,0.762,Nov
1981-11-29,0.995,0.254,Nov
1981-11-30,0.135,0.254,Nov
1981-12-01,0.499,0.762,Dec
1981-12-02,0.458,0.254,Dec
1981-12-03,0.584,0.254,Dec
1981-12-04,0.184,0.254,Dec
1981-12-05,0.184,0.254,Dec
1981-12-06,0.158,0.254,Dec
1981-12-07,0.018,0.000,Dec
1981-12-08,0.000,0.000,Dec
1981-12-09,0.101,0.254,Dec
1981-12-10,0.175,0.254,Dec
1981-12-11,0.079,0.000,Dec
1981-12-12,0.027,0.000,Dec
1981-12-13,0.064,0.000,Dec
1981-12-14,0.120,0.000,Dec
1981-12-15,0.035,0.000,Dec
1981-12-16,0.046,0.000,Dec
1981-12-17,0.063,0.000,Dec
1981-12-18,1.054,0.254,Dec
1981-12-19,0.214,0.254,Dec
1981-12-20,0.009,0.254,Dec
1981-12-21,0.000,0.000,Dec
1981-12-22,0.004,0.000,Dec
1981-12-23,0.014,0.000,Dec
1981-12-24,0.000,0.000,Dec
1981-12-25,0.005,0.254,Dec
1981-12-26,0.084,0.254,Dec
1981-12-27,0.019,0.000,Dec
1981-12-28,0.021,0.254,Dec
1981-12-29,0.072,0.254,Dec
1981-12-30,0.032,0.254,Dec
1981-12-31,0.008,0.000,Dec
1982-01-01,0.013,0.000,Jan
1982-01-02,0.003,0.000,Jan
1982-01-03,0.326,0.000,Jan
1982-01-04,2.635,1.270,Jan
1982-01-05,1.079,1.016,Jan
1982-01-06,0.028,0.000,Jan
1982-01-07,2.239,1.778,Jan
1982-01-08,1.119,0.000,Jan
1982-01-09,0.025,0.000,Jan
1982-01-10,0.011,0.000,Jan
1982-01-11,0.065,0.000,Jan
1982-01-12,0.038,0.000,Jan
1982-01-13,0.087,0.000,Jan
1982-01-14,0.029,0.000,Jan
1982-01-15,0.027,0.000,Jan
1982-01-16,0.025,0.000,Jan
1982-01-17,0.154,0.000,Jan
1982-01-18,0.939,0.000,Jan
1982-01-19,0.127,0.000,Jan
1982-01-20,0.002,0.000,Jan
1982-01-21,0.000,0.000,Jan
1982-01-22,0.000,0.000,Jan
1982-01-23,0.001,0.000,Jan
1982-01-24,0.000,0.000,Jan
1982-01-25,0.053,0.254,Jan
1982-01-26,0.022,0.000,Jan
1982-01-27,0.020,0.000,Jan
1982-01-28,0.018,0.000,Jan
1982-01-29,0.040,0.000,Jan
1982-01-30,0.000,0.000,Jan
1982-01-31,0.000,0.000,Jan
1982-02-01,0.005,0.000,Feb
1982-02-02,0.014,0.254,Feb
1982-02-03,2.441,0.254,Feb
1982-02-04,0.806,0.254,Feb
1982-02-05,0.003,0.000,Feb
1982-02-06,1.953,3.302,Feb
1982-02-07,0.931,0.000,Feb
1982-02-08,0.734,3.302,Feb
1982-02-09,1.219,0.254,Feb
1982-02-10,0.031,0.000,Feb
1982-02-11,0.799,0.762,Feb
1982-02-12,5.655,1.016,Feb
1982-02-13,0.594,0.000,Feb
1982-02-14,0.345,0.000,Feb
1982-02-15,0.334,0.000,Feb
1982-02-16,0.055,0.000,Feb
1982-02-17,0.047,0.000,Feb
1982-02-18,0.062,0.000,Feb
1982-02-19,0.281,0.000,Feb
1982-02-20,0.102,0.000,Feb
1982-02-21,0.036,0.000,Feb
1982-02-22,0.240,0.254,Feb
1982-02-23,0.094,0.000,Feb
1982-02-24,0.610,0.254,Feb
1982-02-25,0.017,0.000,Feb
1982-02-26,0.558,1.016,Feb
1982-02-27,0.454,1.016,Feb
1982-02-28,0.051,0.254,Feb
1982-03-01,0.034,0.000,Mar
1982-03-02,0.013,0.000,Mar
1982-03-03,0.002,0.000,Mar
1982-03-04,3.089,0.508,Mar
1982-03-05,0.042,0.000,Mar
1982-03-06,0.009,0.000,Mar
1982-03-07,0.057,0.000,Mar
1982-03-08,0.064,0.254,Mar
1982-03-09,0.049,0.000,Mar
1982-03-10,0.052,0.000,Mar
1982-03-11,0.053,0.254,Mar
1982-03-12,0.129,0.000,Mar
1982-03-13,0.105,0.000,Mar
1982-03-14,0.056,0.000,Mar
1982-03-15,0.092,0.000,Mar
1982-03-16,0.164,0.000,Mar
1982-03-17,0.489,0.000,Mar
1982-03-18,1.335,0.254,Mar
1982-03-19,1.170,0.254,Mar
1982-03-20,0.768,1.016,Mar
