,precip_mm_ERA5_4km,FAIRBANKS INTL AP,month
1957-09-04,0.149,0.000,Sep
1957-09-05,0.000,0.000,Sep
1957-09-06,2.538,0.000,Sep
1957-09-07,9.015,0.000,Sep
1957-09-08,0.010,0.000,Sep
1957-09-09,1.119,0.000,Sep
1957-09-10,9.112,0.254,Sep
1957-09-11,0.019,0.254,Sep
1957-09-12,11.790,0.254,Sep
1957-09-13,0.316,0.508,Sep
1957-09-14,5.651,0.508,Sep
1957-09-15,0.622,0.254,Sep
1957-09-16,0.000,0.000,Sep
1957-09-17,1.080,0.254,Sep
1957-09-18,7.990,0.762,Sep
1957-09-19,0.090,0.254,Sep
1957-09-20,0.010,0.000,Sep
1957-09-21,0.000,0.000,Sep
1957-09-22,0.000,0.000,Sep
1957-09-23,0.000,0.000,Sep
1957-09-24,5.188,0.254,Sep
1957-09-25,7.512,0.508,Sep
1957-09-26,6.025,4.572,Sep
1957-09-27,0.589,0.254,Sep
1957-09-28,5.004,4.572,Sep
1957-09-29,0.023,0.000,Sep
1957-09-30,0.009,0.254,Sep
1957-10-01,2.630,3.048,Oct
1957-10-02,0.567,0.254,Oct
1957-10-03,0.023,0.000,Oct
1957-10-04,0.000,0.000,Oct
1957-10-05,0.000,0.000,Oct
1957-10-06,0.030,0.000,Oct
1957-10-07,0.130,0.000,Oct
1957-10-08,0.075,0.000,Oct
1957-10-09,5.021,5.334,Oct
1957-10-10,0.116,1.016,Oct
1957-10-11,2.790,2.286,Oct
1957-10-12,2.932,0.508,Oct
1957-10-13,0.000,0.254,Oct
1957-10-14,0.007,0.000,Oct
1957-10-15,0.016,0.000,Oct
1957-10-16,1.244,0.000,Oct
1957-10-17,0.002,0.254,Oct
1957-10-18,7.355,0.254,Oct
1957-10-19,6.495,4.318,Oct
1957-10-20,0.073,0.000,Oct
1957-10-21,2.521,0.000,Oct
1957-10-22,0.352,0.000,Oct
1957-10-23,0.000,0.000,Oct
1957-10-24,0.319,0.254,Oct
1957-10-25,2.380,0.508,Oct
1957-10-26,0.001,0.000,Oct
1957-10-27,0.000,0.000,Oct
1957-10-28,0.414,0.000,Oct
1957-10-29,1.377,0.000,Oct
1957-10-30,2.200,1.270,Oct
1957-10-31,0.000,0.254,Oct
1957-11-01,1.433,0.762,Nov
1957-11-02,0.065,0.254,Nov
1957-11-03,0.365,0.254,Nov
1957-11-04,2.180,1.016,Nov
1957-11-05,0.046,0.000,Nov
1957-11-06,1.668,0.508,Nov
1957-11-07,2.893,2.286,Nov
1957-11-08,0.010,0.000,Nov
1957-11-09,4.840,0.254,Nov
1957-11-10,0.766,0.000,Nov
1957-11-11,0.108,0.000,Nov
1957-11-12,0.001,0.000,Nov
1957-11-13,0.000,0.000,Nov
1957-11-14,0.002,0.000,Nov
1957-11-15,0.460,0.508,Nov
1957-11-16,0.308,0.000,Nov
1957-11-17,1.271,0.000,Nov
1957-11-18,0.145,0.254,Nov
1957-11-19,0.125,0.000,Nov
1957-11-20,0.156,0.000,Nov
1957-11-21,0.692,0.254,Nov
1957-11-22,0.009,0.254,Nov
1957-11-23,0.000,0.254,Nov
1957-11-24,0.000,0.000,Nov
1957-11-25,0.030,0.000,Nov
1957-11-26,0.083,0.000,Nov
1957-11-27,2.488,2.032,Nov
1957-11-28,0.383,0.254,Nov
1957-11-29,0.011,0.000,Nov
1957-11-30,0.239,0.000,Nov
1957-12-01,0.075,0.000,Dec
1957-12-02,0.143,0.000,Dec
1957-12-03,0.007,0.254,Dec
1957-12-04,0.002,0.000,Dec
1957-12-05,0.054,0.000,Dec
1957-12-06,0.007,0.000,Dec
1957-12-07,0.551,3.556,Dec
1957-12-08,0.767,0.508,Dec
1957-12-09,0.014,0.000,Dec
1957-12-10,0.041,0.254,Dec
1957-12-11,2.225,1.778,Dec
1957-12-12,0.338,0.254,Dec
1957-12-13,0.033,0.254,Dec
1957-12-14,1.587,0.254,Dec
1957-12-15,1.467,0.254,Dec
1957-12-16,0.007,0.254,Dec
1957-12-17,0.000,0.254,Dec
1957-12-18,0.005,0.254,Dec
1957-12-19,0.531,0.254,Dec
1957-12-20,0.066,0.254,Dec
1957-12-21,0.000,0.000,Dec
1957-12-22,0.000,0.000,Dec
1957-12-23,0.000,0.254,Dec
1957-12-24,0.291,0.254,Dec
1957-12-25,0.217,0.254,Dec
1957-12-26,0.075,0.254,Dec
1957-12-27,0.375,0.254,Dec
1957-12-28,1.079,0.254,Dec
1957-12-29,0.021,0.000,Dec
1957-12-30,0.700,0.254,Dec
1957-12-31,1.624,0.254,Dec
1958-01-01,0.028,0.000,Jan
1958-01-02,0.474,0.000,Jan
1958-01-03,2.355,0.254,Jan
1958-01-04,2.105,0.254,Jan
1958-01-05,0.349,0.000,Jan
1958-01-06,0.625,0.000,Jan
1958-01-07,1.043,0.762,Jan
1958-01-08,0.072,3.048,Jan
1958-01-09,0.051,0.508,Jan
1958-01-10,0.041,0.254,Jan
1958-01-11,0.001,0.254,Jan
1958-01-12,0.000,0.000,Jan
1958-01-13,0.000,0.000,Jan
1958-01-14,0.027,0.000,Jan
1958-01-15,0.047,0.254,Jan
1958-01-16,2.093,1.524,Jan
1958-01-17,0.222,0.254,Jan
1958-01-18,0.155,0.000,Jan
1958-01-19,0.209,0.254,Jan
1958-01-20,0.123,0.254,Jan
1958-01-21,0.048,0.000,Jan
1958-01-22,0.000,0.000,Jan
1958-01-23,0.000,0.000,Jan
1958-01-24,0.013,0.000,Jan
1958-01-25,0.001,0.000,Jan
1958-01-26,0.000,0.000,Jan
1958-01-27,0.000,0.000,Jan
1958-01-28,0.000,0.000,Jan
1958-01-29,0.035,0.000,Jan
1958-01-30,1.091,0.254,Jan
1958-01-31,2.574,1.524,Jan
1958-02-01,2.046,1.778,Feb
1958-02-02,0.733,0.254,Feb
1958-02-03,0.410,0.254,Feb
1958-02-04,1.638,0.254,Feb
1958-02-05,0.000,0.254,Feb
1958-02-06,0.000,0.000,Feb
1958-02-07,0.000,0.000,Feb
1958-02-08,0.000,0.000,Feb
1958-02-09,0.000,0.000,Feb
1958-02-10,0.015,0.000,Feb
1958-02-11,0.000,0.000,Feb
1958-02-12,0.000,0.000,Feb
1958-02-13,0.000,0.000,Feb
1958-02-14,0.015,0.254,Feb
1958-02-15,0.002,0.000,Feb
1958-02-16,0.000,0.000,Feb
1958-02-17,0.000,0.000,Feb
1958-02-18,0.000,0.000,Feb
1958-02-19,0.000,0.000,Feb
1958-02-20,0.007,0.000,Feb
1958-02-21,0.026,0.000,Feb
1958-02-22,1.482,0.254,Feb
1958-02-23,0.000,0.000,Feb
1958-02-24,0.000,0.000,Feb
1958-02-25,0.000,0.000,Feb
1958-02-26,0.003,0.000,Feb
1958-02-27,0.097,0.000,Feb
1958-02-28,0.000,0.000,Feb
1958-03-01,0.110,0.254,Mar
1958-03-02,0.419,1.524,Mar
1958-03-03,0.860,0.254,Mar
1958-03-04,1.345,0.254,Mar
1958-03-05,0.048,0.000,Mar
1958-03-06,1.753,0.254,Mar
1958-03-07,0.072,0.254,Mar
1958-03-08,0.076,0.000,Mar
1958-03-09,0.002,0.000,Mar
1958-03-10,0.157,0.000,Mar
1958-03-11,0.022,0.000,Mar
1958-03-12,2.802,2.540,Mar
1958-03-13,0.021,0.000,Mar
1958-03-14,0.155,0.000,Mar
1958-03-15,0.075,0.000,Mar
1958-03-16,0.090,0.000,Mar
1958-03-17,0.039,0.000,Mar
1958-03-18,0.000,0.000,Mar
1958-03-19,0.001,0.000,Mar
1958-03-20,2.004,1.778,Mar
1958-03-21,0.014,0.254,Mar
1958-03-22,0.008,0.254,Mar
1958-03-23,0.547,0.254,Mar
1958-03-24,0.435,0.000,Mar
1958-03-25,0.283,0.000,Mar
1958-03-26,3.511,0.000,Mar
1958-03-27,0.133,0.000,Mar
1958-03-28,0.051,0.000,Mar
1958-03-29,0.041,0.000,Mar
1958-03-30,0.001,0.000,Mar
1958-03-31,0.000,0.000,Mar
1958-04-01,0.009,0.000,Apr
1958-04-02,0.000,0.000,Apr
1958-04-03,0.194,0.000,Apr
1958-04-04,0.003,0.000,Apr
1958-04-05,0.009,0.000,Apr
1958-04-06,0.000,0.000,Apr
1958-04-07,0.001,0.000,Apr
1958-04-08,0.011,0.000,Apr
1958-04-09,0.000,0.000,Apr
1958-04-10,0.000,0.000,Apr
1958-04-11,0.020,0.000,Apr
1958-04-12,0.048,0.000,Apr
1958-04-13,0.002,0.000,Apr
1958-04-14,0.141,0.254,Apr
1958-04-15,0.151,0.254,Apr
1958-04-16,0.048,0.000,Apr
1958-04-17,0.351,0.000,Apr
1958-04-18,2.282,0.000,Apr
1958-04-19,0.003,0.000,Apr
1958-04-20,0.244,0.254,Apr
1958-04-21,0.362,0.254,Apr
1958-04-22,0.381,0.254,Apr
1958-04-23,4.765,1.270,Apr
1958-04-24,1.759,0.254,Apr
1958-04-25,0.076,0.000,Apr
1958-04-26,0.000,0.000,Apr
1958-04-27,0.000,0.000,Apr
1958-04-28,0.001,0.000,Apr
1958-04-29,0.144,0.254,Apr
1958-04-30,3.532,1.016,Apr
1958-05-01,0.159,0.000,May
1958-05-02,0.000,0.000,May
1958-05-03,2.820,1.016,May
1958-05-04,0.126,0.000,May
1958-05-05,0.380,0.000,May
1958-05-06,0.230,0.000,May
1958-05-07,0.006,0.000,May
1958-05-08,0.497,0.254,May
1958-05-09,2.101,0.254,May
1958-05-10,0.024,0.000,May
1958-05-11,0.000,0.000,May
1958-05-12,5.356,0.000,May
1958-05-13,0.304,1.016,May
1958-05-14,0.004,0.254,May
1958-05-15,0.251,0.000,May
1958-05-16,0.001,0.000,May
1958-05-17,0.357,0.254,May
1958-05-18,0.004,0.000,May
1958-05-19,0.135,0.254,May
1958-05-20,0.285,0.000,May
1958-05-21,0.038,0.254,May
1958-05-22,0.012,0.000,May
1958-05-23,2.299,7.620,May
1958-05-24,6.125,4.826,May
1958-05-25,0.415,0.254,May
1958-05-26,1.132,0.000,May
1958-05-27,6.226,0.254,May
1958-05-28,0.000,0.000,May
1958-05-29,0.060,0.000,May
1958-05-30,0.076,0.000,May
1958-05-31,0.000,0.254,May
1958-06-01,0.241,0.508,Jun
1958-06-02,0.000,0.000,Jun
1958-06-03,11.457,0.254,Jun
1958-06-04,0.045,0.000,Jun
1958-06-05,0.010,0.000,Jun
1958-06-06,0.764,0.000,Jun
1958-06-07,0.386,0.000,Jun
1958-06-08,50.413,7.112,Jun
1958-06-09,8.388,1.524,Jun
1958-06-10,0.735,0.254,Jun
1958-06-11,0.697,0.000,Jun
1958-06-12,0.516,0.254,Jun
1958-06-13,0.005,0.254,Jun
1958-06-14,2.756,0.000,Jun
1958-06-15,0.051,0.254,Jun
1958-06-16,15.228,3.048,Jun
1958-06-17,1.530,0.254,Jun
1958-06-18,0.000,0.000,Jun
1958-06-19,0.336,0.000,Jun
1958-06-20,0.446,0.000,Jun
1958-06-21,1.826,3.048,Jun
1958-06-22,0.165,0.000,Jun
1958-06-23,0.142,0.254,Jun
1958-06-24,2.137,0.254,Jun
1958-06-25,5.768,0.254,Jun
1958-06-26,0.475,6.604,Jun
1958-06-27,0.012,0.254,Jun
1958-06-28,0.454,0.254,Jun
1958-06-29,1.758,2.540,Jun
1958-06-30,1.083,1.016,Jun
1958-07-01,0.114,0.000,Jul
1958-07-02,0.011,0.254,Jul
1958-07-03,0.000,0.000,Jul
1958-07-04,0.000,0.000,Jul
1958-07-05,3.711,0.254,Jul
1958-07-06,1.876,0.254,Jul
1958-07-07,2.342,0.000,Jul
1958-07-08,0.307,0.000,Jul
1958-07-09,0.152,0.254,Jul
1958-07-10,0.183,2.286,Jul
1958-07-11,0.028,0.000,Jul
1958-07-12,0.005,0.000,Jul
1958-07-13,0.864,0.000,Jul
1958-07-14,2.939,0.254,Jul
1958-07-15,1.269,0.254,Jul
1958-07-16,1.725,0.762,Jul
1958-07-17,5.766,0.254,Jul
1958-07-18,0.375,0.254,Jul
1958-07-19,1.426,0.000,Jul
1958-07-20,0.022,0.000,Jul
1958-07-21,0.997,6.096,Jul
1958-07-22,0.472,0.254,Jul
1958-07-23,0.545,8.890,Jul
1958-07-24,0.109,0.000,Jul
1958-07-25,0.734,0.762,Jul
1958-07-26,0.001,0.000,Jul
1958-07-27,0.976,0.254,Jul
1958-07-28,3.866,0.254,Jul
1958-07-29,0.005,1.270,Jul
1958-07-30,3.702,15.748,Jul
1958-07-31,3.016,0.000,Jul
1958-08-01,2.389,4.064,Aug
1958-08-02,1.465,0.762,Aug
1958-08-03,4.149,1.778,Aug
1958-08-04,0.000,0.000,Aug
1958-08-05,0.106,0.508,Aug
1958-08-06,0.376,0.254,Aug
1958-08-07,2.433,0.254,Aug
1958-08-08,3.798,0.254,Aug
1958-08-09,1.481,6.096,Aug
1958-08-10,0.378,0.254,Aug
1958-08-11,0.000,0.000,Aug
1958-08-12,0.029,0.000,Aug
1958-08-13,0.007,0.254,Aug
1958-08-14,0.020,0.254,Aug
1958-08-15,0.091,0.254,Aug
1958-08-16,0.002,0.000,Aug
1958-08-17,0.146,0.000,Aug
1958-08-18,0.322,0.254,Aug
1958-08-19,0.018,0.254,Aug
1958-08-20,7.327,0.000,Aug
1958-08-21,0.732,0.254,Aug
1958-08-22,0.068,0.000,Aug
1958-08-23,0.051,0.000,Aug
1958-08-24,0.186,0.254,Aug
1958-08-25,3.164,0.508,Aug
1958-08-26,0.600,0.254,Aug
1958-08-27,0.304,1.016,Aug
1958-08-28,0.000,0.254,Aug
1958-08-29,0.000,0.000,Aug
1958-08-30,0.002,0.254,Aug
1958-08-31,1.753,0.254,Aug
1958-09-01,0.758,0.254,Sep
1958-09-02,0.736,0.000,Sep
1958-09-03,2.058,0.254,Sep
1958-09-04,1.213,0.000,Sep
1958-09-05,0.000,0.000,Sep
1958-09-06,1.383,0.254,Sep
1958-09-07,2.006,0.254,Sep
1958-09-08,0.036,0.254,Sep
1958-09-09,2.439,0.254,Sep
1958-09-10,2.320,0.254,Sep
1958-09-11,0.018,0.254,Sep
1958-09-12,0.394,3.048,Sep
1958-09-13,0.664,2.286,Sep
1958-09-14,0.315,0.762,Sep
1958-09-15,7.879,0.000,Sep
1958-09-16,0.000,0.000,Sep
1958-09-17,0.000,0.000,Sep
1958-09-18,0.000,0.000,Sep
1958-09-19,0.002,0.000,Sep
1958-09-20,0.395,0.254,Sep
1958-09-21,1.374,0.254,Sep
1958-09-22,0.312,0.254,Sep
1958-09-23,1.151,0.254,Sep
1958-09-24,0.002,0.254,Sep
1958-09-25,0.133,0.000,Sep
1958-09-26,1.151,0.000,Sep
1958-09-27,1.190,3.302,Sep
1958-09-28,1.328,0.254,Sep
1958-09-29,0.002,0.254,Sep
1958-09-30,1.583,1.524,Sep
1958-10-01,4.786,0.254,Oct
1958-10-02,3.101,0.254,Oct
1958-10-03,2.198,0.254,Oct
1958-10-04,0.247,0.254,Oct
1958-10-05,0.476,0.000,Oct
1958-10-06,0.041,0.254,Oct
1958-10-07,0.176,0.508,Oct
1958-10-08,0.006,0.000,Oct
1958-10-09,0.000,0.000,Oct
1958-10-10,0.000,0.000,Oct
1958-10-11,0.000,0.000,Oct
1958-10-12,0.000,0.254,Oct
1958-10-13,4.456,4.572,Oct
1958-10-14,2.094,7.620,Oct
1958-10-15,2.499,0.254,Oct
1958-10-16,2.588,1.524,Oct
1958-10-17,2.875,0.254,Oct
1958-10-18,7.789,4.572,Oct
1958-10-19,2.445,0.508,Oct
1958-10-20,2.795,1.524,Oct
1958-10-21,0.250,0.000,Oct
1958-10-22,0.000,0.000,Oct
1958-10-23,0.000,0.000,Oct
1958-10-24,0.000,0.000,Oct
1958-10-25,0.000,0.000,Oct
1958-10-26,0.000,0.000,Oct
1958-10-27,0.000,0.000,Oct
1958-10-28,0.000,0.000,Oct
1958-10-29,0.031,0.000,Oct
1958-10-30,0.002,0.000,Oct
1958-10-31,0.668,0.508,Oct
1958-11-01,0.285,0.000,Nov
1958-11-02,5.204,1.016,Nov
1958-11-03,1.486,0.508,Nov
1958-11-04,0.004,0.000,Nov
1958-11-05,0.075,0.000,Nov
1958-11-06,0.463,0.254,Nov
1958-11-07,0.309,0.254,Nov
1958-11-08,0.021,0.254,Nov
1958-11-09,0.003,0.254,Nov
1958-11-10,1.247,0.254,Nov
1958-11-11,1.492,0.762,Nov
1958-11-12,0.950,0.254,Nov
1958-11-13,0.009,0.254,Nov
1958-11-14,2.231,0.254,Nov
1958-11-15,0.358,0.254,Nov
1958-11-16,4.672,4.064,Nov
1958-11-17,0.700,0.508,Nov
1958-11-18,1.953,0.254,Nov
1958-11-19,1.098,0.254,Nov
1958-11-20,0.820,0.762,Nov
1958-11-21,0.005,0.254,Nov
1958-11-22,0.000,0.000,Nov
1958-11-23,0.336,0.254,Nov
1958-11-24,0.013,0.000,Nov
1958-11-25,0.004,0.000,Nov
1958-11-26,1.440,0.000,Nov
1958-11-27,3.013,1.016,Nov
1958-11-28,0.895,0.254,Nov
1958-11-29,0.625,0.254,Nov
1958-11-30,0.005,0.000,Nov
1958-12-01,0.027,0.254,Dec
1958-12-02,0.001,0.254,Dec
1958-12-03,0.000,0.000,Dec
1958-12-04,0.000,0.000,Dec
1958-12-05,0.000,0.000,Dec
1958-12-06,0.000,0.000,Dec
1958-12-07,0.000,0.000,Dec
1958-12-08,0.000,0.000,Dec
1958-12-09,0.000,0.000,Dec
1958-12-10,0.000,0.000,Dec
1958-12-11,0.000,0.000,Dec
1958-12-12,0.023,0.000,Dec
1958-12-13,0.127,0.000,Dec
1958-12-14,0.210,0.000,Dec
1958-12-15,1.873,0.254,Dec
1958-12-16,0.062,0.000,Dec
1958-12-17,0.007,0.000,Dec
1958-12-18,0.374,0.254,Dec
1958-12-19,0.008,0.000,Dec
1958-12-20,0.033,0.000,Dec
1958-12-21,0.038,0.000,Dec
1958-12-22,0.006,0.000,Dec
1958-12-23,0.064,0.254,Dec
1958-12-24,0.200,0.254,Dec
1958-12-25,1.643,0.254,Dec
1958-12-26,1.130,0.508,Dec
1958-12-27,2.735,1.524,Dec
1958-12-28,1.331,2.540,Dec
1958-12-29,2.895,5.842,Dec
1958-12-30,0.820,0.254,Dec
1958-12-31,0.003,0.000,Dec
1959-01-01,0.000,0.254,Jan
1959-01-02,2.366,2.286,Jan
1959-01-03,0.074,0.000,Jan
1959-01-04,0.000,0.000,Jan
1959-01-05,0.000,0.000,Jan
1959-01-06,0.000,0.000,Jan
1959-01-07,0.000,0.000,Jan
1959-01-08,0.000,0.000,Jan
1959-01-09,0.003,0.254,Jan
1959-01-10,0.000,0.000,Jan
1959-01-11,0.000,0.000,Jan
1959-01-12,0.000,0.254,Jan
1959-01-13,0.000,0.254,Jan
1959-01-14,0.000,0.000,Jan
1959-01-15,0.000,0.000,Jan
1959-01-16,0.073,0.000,Jan
1959-01-17,0.001,0.000,Jan
1959-01-18,0.000,0.000,Jan
1959-01-19,0.002,0.000,Jan
1959-01-20,0.003,0.254,Jan
1959-01-21,0.000,0.000,Jan
1959-01-22,0.000,0.000,Jan
1959-01-23,0.000,0.000,Jan
1959-01-24,0.000,0.000,Jan
1959-01-25,0.000,0.000,Jan
1959-01-26,0.000,0.000,Jan
1959-01-27,0.000,0.000,Jan
1959-01-28,0.000,0.000,Jan
1959-01-29,0.000,0.000,Jan
1959-01-30,0.000,0.000,Jan
1959-01-31,1.643,0.000,Jan
1959-02-01,0.152,0.000,Feb
1959-02-02,1.743,2.286,Feb
1959-02-03,7.573,3.302,Feb
1959-02-04,0.995,0.254,Feb
1959-02-05,0.786,0.254,Feb
1959-02-06,0.225,0.254,Feb
1959-02-07,5.904,5.080,Feb
1959-02-08,0.996,1.778,Feb
1959-02-09,0.497,0.508,Feb
1959-02-10,13.874,7.620,Feb
1959-02-11,0.594,0.254,Feb
1959-02-12,0.026,0.254,Feb
1959-02-13,1.765,1.778,Feb
1959-02-14,0.084,0.254,Feb
1959-02-15,0.036,0.000,Feb
1959-02-16,0.000,0.000,Feb
1959-02-17,0.000,0.000,Feb
1959-02-18,0.009,0.000,Feb
1959-02-19,0.062,0.000,Feb
1959-02-20,0.057,0.254,Feb
1959-02-21,0.000,0.000,Feb
1959-02-22,0.003,0.000,Feb
1959-02-23,0.000,0.000,Feb
1959-02-24,0.031,0.000,Feb
1959-02-25,1.493,0.254,Feb
1959-02-26,2.172,1.016,Feb
1959-02-27,0.317,0.254,Feb
1959-02-28,1.078,0.254,Feb
1959-03-01,0.818,0.254,Mar
1959-03-02,3.940,1.270,Mar
1959-03-03,2.552,0.508,Mar
1959-03-04,2.146,0.508,Mar
1959-03-05,2.043,0.508,Mar
1959-03-06,8.974,0.254,Mar
1959-03-07,1.277,0.254,Mar
1959-03-08,2.186,0.508,Mar
1959-03-09,1.180,0.254,Mar
1959-03-10,0.000,0.000,Mar
1959-03-11,0.280,0.000,Mar
1959-03-12,0.049,0.000,Mar
1959-03-13,0.080,0.000,Mar
1959-03-14,0.000,0.000,Mar
1959-03-15,0.006,0.000,Mar
1959-03-16,0.008,0.000,Mar
1959-03-17,0.013,0.000,Mar
1959-03-18,0.056,0.000,Mar
1959-03-19,0.018,0.000,Mar
1959-03-20,0.011,0.000,Mar
1959-03-21,0.074,0.000,Mar
1959-03-22,0.383,0.000,Mar
1959-03-23,0.114,0.000,Mar
1959-03-24,0.000,0.000,Mar
1959-03-25,0.000,0.000,Mar
1959-03-26,0.000,0.000,Mar
1959-03-27,0.053,0.000,Mar
1959-03-28,0.256,0.000,Mar
1959-03-29,0.111,0.000,Mar
1959-03-30,0.002,0.000,Mar
1959-03-31,0.000,0.000,Mar
1959-04-01,0.007,0.000,Apr
1959-04-02,0.032,0.000,Apr
1959-04-03,0.509,0.254,Apr
1959-04-04,0.661,0.254,Apr
1959-04-05,0.017,0.000,Apr
1959-04-06,0.022,0.000,Apr
1959-04-07,0.311,0.000,Apr
1959-04-08,0.135,0.000,Apr
1959-04-09,0.003,0.000,Apr
1959-04-10,0.007,0.000,Apr
1959-04-11,0.061,0.000,Apr
1959-04-12,3.697,1.778,Apr
1959-04-13,0.546,0.762,Apr
1959-04-14,0.346,0.000,Apr
1959-04-15,0.022,0.000,Apr
1959-04-16,1.267,0.254,Apr
1959-04-17,0.145,0.254,Apr
1959-04-18,0.000,0.000,Apr
1959-04-19,0.000,0.000,Apr
1959-04-20,0.000,0.000,Apr
1959-04-21,0.000,0.000,Apr
1959-04-22,0.022,0.000,Apr
1959-04-23,1.667,0.254,Apr
1959-04-24,0.900,0.508,Apr
1959-04-25,0.684,0.254,Apr
1959-04-26,0.033,0.000,Apr
1959-04-27,0.003,0.000,Apr
1959-04-28,0.001,0.000,Apr
1959-04-29,0.000,0.000,Apr
1959-04-30,0.002,0.000,Apr
1959-05-01,0.063,0.000,May
1959-05-02,0.000,0.000,May
1959-05-03,0.000,0.000,May
1959-05-04,0.750,0.000,May
1959-05-05,0.005,0.000,May
1959-05-06,0.052,0.000,May
1959-05-07,0.012,0.000,May
1959-05-08,0.129,0.000,May
1959-05-09,1.464,0.762,May
1959-05-10,0.095,0.254,May
1959-05-11,0.044,0.000,May
1959-05-12,0.002,0.000,May
1959-05-13,0.602,0.000,May
1959-05-14,1.022,0.000,May
1959-05-15,1.933,4.064,May
1959-05-16,0.000,0.000,May
1959-05-17,0.000,0.000,May
1959-05-18,0.047,0.508,May
1959-05-19,10.584,18.288,May
1959-05-20,0.291,0.254,May
1959-05-21,0.285,0.254,May
1959-05-22,0.703,0.254,May
1959-05-23,1.617,0.254,May
1959-05-24,1.720,2.286,May
1959-05-25,0.255,0.254,May
1959-05-26,0.001,0.000,May
1959-05-27,0.022,0.000,May
1959-05-28,0.656,0.000,May
1959-05-29,0.000,0.000,May
1959-05-30,0.000,0.000,May
1959-05-31,0.000,0.000,May
1959-06-01,0.000,0.000,Jun
1959-06-02,0.002,0.000,Jun
1959-06-03,0.000,0.000,Jun
1959-06-04,0.229,0.000,Jun
1959-06-05,9.903,0.254,Jun
1959-06-06,1.217,0.762,Jun
1959-06-07,1.052,3.302,Jun
1959-06-08,2.210,0.254,Jun
1959-06-09,0.076,0.254,Jun
1959-06-10,6.110,0.762,Jun
1959-06-11,0.000,0.000,Jun
1959-06-12,0.000,0.000,Jun
1959-06-13,0.008,0.000,Jun
1959-06-14,0.000,0.000,Jun
1959-06-15,0.000,0.000,Jun
1959-06-16,0.295,0.000,Jun
1959-06-17,0.034,0.254,Jun
1959-06-18,0.001,0.000,Jun
1959-06-19,2.605,0.000,Jun
1959-06-20,0.035,0.000,Jun
1959-06-21,0.000,0.000,Jun
1959-06-22,25.680,2.794,Jun
1959-06-23,0.018,0.000,Jun
1959-06-24,3.499,7.366,Jun
1959-06-25,0.000,9.652,Jun
1959-06-26,0.021,0.254,Jun
1959-06-27,6.442,5.080,Jun
1959-06-28,2.298,0.254,Jun
1959-06-29,9.171,0.254,Jun
1959-06-30,0.804,0.254,Jun
1959-07-01,3.851,0.254,Jul
1959-07-02,9.505,12.446,Jul
1959-07-03,4.345,5.080,Jul
1959-07-04,11.269,3.048,Jul
1959-07-05,15.237,11.176,Jul
1959-07-06,0.082,5.588,Jul
1959-07-07,2.607,0.254,Jul
1959-07-08,7.140,0.254,Jul
1959-07-09,0.025,0.254,Jul
1959-07-10,15.003,4.826,Jul
1959-07-11,16.007,8.890,Jul
1959-07-12,0.002,0.000,Jul
1959-07-13,0.032,0.254,Jul
1959-07-14,1.411,0.254,Jul
1959-07-15,0.216,0.254,Jul
1959-07-16,2.152,0.254,Jul
1959-07-17,0.292,0.762,Jul
1959-07-18,0.398,0.000,Jul
1959-07-19,0.000,0.000,Jul
1959-07-20,1.703,1.270,Jul
1959-07-21,0.933,0.762,Jul
1959-07-22,2.725,2.286,Jul
1959-07-23,0.264,8.890,Jul
1959-07-24,0.487,0.508,Jul
1959-07-25,2.550,0.254,Jul
1959-07-26,2.033,1.016,Jul
1959-07-27,11.396,0.762,Jul
1959-07-28,0.030,0.000,Jul
1959-07-29,0.001,0.000,Jul
1959-07-30,3.420,3.048,Jul
1959-07-31,1.671,0.508,Jul
1959-08-01,1.075,0.000,Aug
1959-08-02,0.014,0.254,Aug
1959-08-03,0.127,0.000,Aug
1959-08-04,0.000,0.000,Aug
1959-08-05,0.001,0.000,Aug
1959-08-06,0.272,1.270,Aug
1959-08-07,0.000,0.000,Aug
1959-08-08,0.000,0.000,Aug
1959-08-09,0.035,0.000,Aug
1959-08-10,0.000,0.000,Aug
1959-08-11,0.000,0.000,Aug
1959-08-12,0.000,0.000,Aug
1959-08-13,0.587,0.000,Aug
1959-08-14,0.005,0.000,Aug
1959-08-15,0.000,0.254,Aug
1959-08-16,0.058,0.254,Aug
1959-08-17,0.024,0.508,Aug
1959-08-18,2.519,2.032,Aug
1959-08-19,2.345,9.144,Aug
1959-08-20,0.139,1.016,Aug
1959-08-21,0.000,0.000,Aug
1959-08-22,0.396,0.254,Aug
1959-08-23,3.997,7.874,Aug
1959-08-24,0.000,0.254,Aug
1959-08-25,0.000,0.254,Aug
1959-08-26,0.000,0.000,Aug
1959-08-27,6.197,6.604,Aug
1959-08-28,6.442,6.350,Aug
1959-08-29,5.847,9.144,Aug
1959-08-30,0.939,1.524,Aug
1959-08-31,1.085,0.254,Aug
1959-09-01,7.442,2.794,Sep
1959-09-02,4.688,0.254,Sep
1959-09-03,1.130,2.032,Sep
1959-09-04,1.089,1.016,Sep
1959-09-05,0.000,0.000,Sep
1959-09-06,1.071,0.254,Sep
1959-09-07,0.003,0.000,Sep
1959-09-08,0.012,0.254,Sep
1959-09-09,0.015,0.000,Sep
1959-09-10,0.023,0.000,Sep
1959-09-11,0.010,0.000,Sep
1959-09-12,0.000,0.000,Sep
1959-09-13,1.393,0.254,Sep
1959-09-14,1.996,0.000,Sep
